country,institution,funder,year,pub_count
SG,Nanyang Technological University,NSF,2018,1
SG,Nanyang Technological University,NSF,2021,1
SG,Nanyang Technological University,NSFC,2019,1
SG,Nanyang Technological University,NSFC,2020,2
SG,Nanyang Technological University,NSFC,2022,2
SG,Nanyang Technological University,NSFC,2023,1
SG,Nanyang Technological University,Wellcome,2016,1
SG,Nanyang Technological University,Wellcome,2020,1
SG,Nanyang Technological University,Wellcome,2021,2
SG,Nanyang Technological University,Wellcome,2022,1
SG,National Cancer Centre Singapore,MRC,2020,1
SG,National Cancer Centre Singapore,NIH,2018,1
SG,National Cancer Centre Singapore,NIH,2019,1
SG,National Cancer Centre Singapore,NIH,2020,1
SG,National Cancer Centre Singapore,NIH,2021,3
SG,National Cancer Centre Singapore,NIH,2022,4
SG,National Cancer Centre Singapore,NIH,2023,2
SG,National Cancer Centre Singapore,NSF,2021,1
SG,National Cancer Centre Singapore,NSFC,2022,1
SG,National Heart Centre Singapore,BHF,2019,1
SG,National Heart Centre Singapore,BHF,2020,2
SG,National Heart Centre Singapore,BHF,2021,2
SG,National Heart Centre Singapore,BHF,2022,3
SG,National Heart Centre Singapore,BHF,2023,1
SG,National Heart Centre Singapore,DFG,2021,1
SG,National Heart Centre Singapore,MRC,2019,1
SG,National Heart Centre Singapore,MRC,2021,4
SG,National Heart Centre Singapore,MRC,2022,1
SG,National Heart Centre Singapore,NIH,2018,2
SG,National Heart Centre Singapore,NIH,2019,1
SG,National Heart Centre Singapore,NIH,2020,1
SG,National Heart Centre Singapore,NIH,2022,2
SG,National Heart Centre Singapore,NIH,2023,3
SG,National Neuroscience Institute,MRC,2019,1
SG,National Neuroscience Institute,NIH,2019,1
SG,National Neuroscience Institute,NIH,2021,1
SG,National Neuroscience Institute,NIH,2022,1
SG,National Neuroscience Institute,NIH,2023,1
SG,National University Cancer Institute,BHF,2023,1
SG,National University Cancer Institute,JSPS,2023,1
SG,National University Cancer Institute,MRC,2023,1
SG,National University Cancer Institute,NIH,2018,1
SG,National University Cancer Institute,NIH,2019,1
SG,National University Cancer Institute,NIH,2021,8
SG,National University Cancer Institute,NSF,2018,1
SG,National University Health System,BHF,2019,1
SG,National University Health System,BHF,2020,1
SG,National University Health System,MRC,2019,1
SG,National University Health System,MRC,2020,2
SG,National University Health System,MRC,2021,2
SG,National University Health System,MRC,2022,2
SG,National University Health System,NIH,2017,1
SG,National University Health System,NIH,2018,1
SG,National University Health System,NIH,2019,3
SG,National University Health System,NIH,2020,3
SG,National University Health System,NIH,2021,2
SG,National University Health System,NIH,2022,5
SG,National University Health System,NIH,2023,1
SG,National University Health System,Wellcome,2019,1
SG,National University Health System,Wellcome,2020,1
SG,National University Heart Centre Singapore,BHF,2022,1
SG,National University Heart Centre Singapore,NIH,2022,1
SG,National University Hospital,BHF,2021,2
SG,National University Hospital,BHF,2022,2
SG,National University Hospital,MRC,2019,2
SG,National University Hospital,MRC,2021,2
SG,National University Hospital,MRC,2022,2
SG,National University Hospital,NIH,2017,1
SG,National University Hospital,NIH,2019,1
SG,National University Hospital,NIH,2020,1
SG,National University Hospital,NIH,2021,3
SG,National University Hospital,NIH,2022,2
SG,National University Hospital,Wellcome,2021,1
SG,National University of Singapore,BHF,2019,2
SG,National University of Singapore,BHF,2020,1
SG,National University of Singapore,BHF,2021,3
SG,National University of Singapore,BHF,2022,4
SG,National University of Singapore,JSPS,2018,1
SG,National University of Singapore,JSPS,2020,1
SG,National University of Singapore,MRC,2018,1
SG,National University of Singapore,MRC,2019,3
SG,National University of Singapore,MRC,2020,6
SG,National University of Singapore,MRC,2021,5
SG,National University of Singapore,MRC,2022,6
SG,National University of Singapore,MRC,2023,1
SG,National University of Singapore,NIH,2015,1
SG,National University of Singapore,NIH,2016,5
SG,National University of Singapore,NIH,2017,7
SG,National University of Singapore,NIH,2018,11
SG,National University of Singapore,NIH,2019,18
SG,National University of Singapore,NIH,2020,16
SG,National University of Singapore,NIH,2021,17
SG,National University of Singapore,NIH,2022,26
SG,National University of Singapore,NIH,2023,4
SG,National University of Singapore,NSF,2018,1
SG,National University of Singapore,NSF,2020,3
SG,National University of Singapore,NSF,2022,1
SG,National University of Singapore,NSFC,2018,1
SG,National University of Singapore,NSFC,2019,2
SG,National University of Singapore,NSFC,2020,1
SG,National University of Singapore,NSFC,2021,6
SG,National University of Singapore,NSFC,2022,9
SG,National University of Singapore,NSFC,2023,1
SG,National University of Singapore,Wellcome,2019,1
SG,National University of Singapore,Wellcome,2020,2
SG,National University of Singapore,Wellcome,2022,2
SG,National University of Singapore,Wellcome,2023,1
SG,Novartis (Singapore),Wellcome,2020,1
SG,Observational & Pragmatic Research Institute,MRC,2017,1
SG,SingHealth,MRC,2019,1
SG,SingHealth,MRC,2021,1
SG,SingHealth,NIH,2019,1
SG,SingHealth Duke-NUS Academic Medical Centre,BHF,2017,2
SG,SingHealth Duke-NUS Academic Medical Centre,NIH,2020,1
SG,Singapore Bioimaging Consortium,NIH,2022,1
SG,Singapore Bioimaging Consortium,Wellcome,2022,1
SG,Singapore Eye Research Institute,BHF,2019,1
SG,Singapore Eye Research Institute,MRC,2019,1
SG,Singapore Eye Research Institute,MRC,2020,3
SG,Singapore Eye Research Institute,MRC,2022,2
SG,Singapore Eye Research Institute,NIH,2017,1
SG,Singapore Eye Research Institute,NIH,2019,1
SG,Singapore Eye Research Institute,NIH,2020,2
SG,Singapore Eye Research Institute,NIH,2021,1
SG,Singapore Eye Research Institute,NIH,2022,3
SG,Singapore Eye Research Institute,NIH,2023,1
SG,Singapore Eye Research Institute,Wellcome,2020,1
SG,Singapore General Hospital,BHF,2020,1
SG,Singapore General Hospital,MRC,2020,1
SG,Singapore General Hospital,NIH,2015,1
SG,Singapore General Hospital,NIH,2019,1
SG,Singapore General Hospital,NIH,2020,3
SG,Singapore General Hospital,NIH,2022,2
SG,Singapore General Hospital,NIH,2023,1
SG,Singapore General Hospital,Wellcome,2020,1
SG,Singapore Immunology Network,MRC,2021,1
SG,Singapore Immunology Network,NIH,2016,1
SG,Singapore Immunology Network,NIH,2018,1
SG,Singapore Immunology Network,NIH,2020,2
SG,Singapore Immunology Network,NIH,2021,1
SG,Singapore Institute for Clinical Sciences,BHF,2021,3
SG,Singapore Institute for Clinical Sciences,BHF,2022,1
SG,Singapore Institute for Clinical Sciences,BHF,2023,1
SG,Singapore Institute for Clinical Sciences,MRC,2021,4
SG,Singapore Institute for Clinical Sciences,MRC,2022,1
SG,Singapore Institute for Clinical Sciences,MRC,2023,1
SG,Singapore Institute for Clinical Sciences,NIH,2021,2
SG,Singapore Institute for Clinical Sciences,NIH,2022,1
SG,Singapore Institute of Technology,NIH,2015,1
SG,Singapore National Eye Center,NIH,2020,1
SG,Singapore-MIT Alliance for Research and Technology,MRC,2017,1
SG,Singapore-MIT Alliance for Research and Technology,NIH,2018,2
SG,Singapore-MIT Alliance for Research and Technology,NIH,2019,1
SG,Singapore-MIT Alliance for Research and Technology,NIH,2020,1
SG,Singapore-MIT Alliance for Research and Technology,NIH,2022,1
SG,Tan Tock Seng Hospital,DFG,2019,1
SG,Tan Tock Seng Hospital,NIH,2016,1
SG,Tan Tock Seng Hospital,NIH,2021,3
SG,Tan Tock Seng Hospital,NIH,2022,4
SG,University of Wales Institute Cardiff,MRC,2020,2
SG,University of Wales Institute Cardiff,Wellcome,2020,1
SG,Yale-NUS College,MRC,2020,1
SG,Yale-NUS College,NIH,2020,1
SG,Yale-NUS College,NIH,2022,1
SI,Blood Transfusion Centre of Slovenia,BHF,2021,1
SI,Celica (Slovenia),MRC,2021,1
SI,Celica (Slovenia),NIH,2021,1
SI,Institute of Criminology,Wellcome,2021,1
SI,"Institute of Mathematics, Physics, and Mechanics",NIH,2020,1
SI,Institute of Oncology Ljubljana,NIH,2022,2
SI,Jožef Stefan Institute,MRC,2016,1
SI,Jožef Stefan Institute,MRC,2018,1
SI,Jožef Stefan Institute,MRC,2019,1
SI,Jožef Stefan Institute,MRC,2021,1
SI,Jožef Stefan Institute,NIH,2016,1
SI,Jožef Stefan Institute,NIH,2021,2
SI,Jožef Stefan Institute,NIH,2022,1
SI,Jožef Stefan Institute,NSF,2021,1
SI,Jožef Stefan Institute,Wellcome,2021,1
SI,Ljubljana University Medical Centre,MRC,2016,1
SI,Ljubljana University Medical Centre,MRC,2021,1
SI,Ljubljana University Medical Centre,MRC,2022,1
SI,Ljubljana University Medical Centre,NIH,2016,1
SI,Ljubljana University Medical Centre,NIH,2021,2
SI,Ljubljana University Medical Centre,NIH,2022,1
SI,Ljubljana University Medical Centre,NIH,2023,1
SI,University Clinical Centre Maribor,BHF,2022,1
SI,University Clinical Centre Maribor,NIH,2023,1
SI,University of Ljubljana,NIH,2018,1
SI,University of Ljubljana,NIH,2019,1
SI,University of Ljubljana,NIH,2021,1
SI,University of Ljubljana,NIH,2022,2
SI,University of Ljubljana,Wellcome,2021,1
SI,University of Maribor,JSPS,2021,1
SI,University of Maribor,NIH,2016,1
SK,Art Research Centre,BHF,2023,1
SK,Biomedicínske Centrum,NIH,2017,1
SK,Cancer Research Institute,NIH,2021,1
SK,Cancer Research Institute,NIH,2022,1
SK,Catholic University in Ruzomberok,MRC,2019,1
SK,Catholic University in Ruzomberok,NIH,2019,1
SK,Centre of Experimental Medicine,BHF,2022,1
SK,Centre of Experimental Medicine,MRC,2021,1
SK,Comenius University Bratislava,MRC,2019,1
SK,Comenius University Bratislava,MRC,2021,1
SK,Comenius University Bratislava,NIH,2017,1
SK,Comenius University Bratislava,NIH,2018,1
SK,Comenius University Bratislava,NIH,2021,3
SK,Deutsche Telekom (Slovakia),DFG,2022,1
SK,Institute of Experimental Physics,NIH,2020,1
SK,Institute of Virology,MRC,2017,1
SK,Institute of Virology,NIH,2021,2
SK,Institute of Virology,NIH,2022,2
SK,Mathematical Institute,MRC,2019,1
SK,Mathematical Institute,MRC,2022,1
SK,Mathematical Institute,NIH,2019,1
SK,University Hospital Bratislava,MRC,2021,1
SK,University of Pavol Jozef Šafárik,NIH,2017,1
SK,University of Pavol Jozef Šafárik,NIH,2021,1
SL,Sierra Leone Urban Research Centre,MRC,2022,1
SL,Sierra Leone Urban Research Centre,NIH,2021,2
SL,University of Makeni,NIH,2021,2
SS,Bridge University,MRC,2019,1
SS,Bridge University,MRC,2021,1
SS,Bridge University,NIH,2017,1
SS,Bridge University,NIH,2021,1
SS,Bridge University,Wellcome,2021,2
SS,Bridge University,Wellcome,2022,1
ST,Ministério da Saúde,NIH,2021,1
ST,Ministério da Saúde,Wellcome,2021,1
SV,Universidad Cristiana de las Asambleas de Dios,NIH,2021,1
SY,Syrian Center for Tobacco Studies,NIH,2021,1
SZ,Eswatini Economic Policy Analysis and Research Centre,NIH,2022,1
TH,Asia Pacific International University,NIH,2018,1
TH,Bansomdejchaopraya Rajabhat University,BHF,2022,1
TH,Bansomdejchaopraya Rajabhat University,MRC,2021,1
TH,Chiang Mai University,MRC,2020,1
TH,Chiang Mai University,MRC,2021,1
TH,Chiang Mai University,MRC,2022,1
TH,Chiang Mai University,NIH,2020,1
TH,Chiang Mai University,NIH,2021,1
TH,Chiang Mai University,NIH,2022,1
TH,Chiang Mai University,NSFC,2023,1
TH,Chulabhorn Research Institute,NIH,2018,1
TH,Chulabhorn Research Institute,NIH,2019,2
TH,Chulabhorn Research Institute,NIH,2020,1
TH,Chulabhorn Research Institute,NIH,2021,1
TH,Chulabhorn Research Institute,NIH,2022,1
TH,Chulalongkorn University,JSPS,2019,1
TH,Chulalongkorn University,MRC,2021,1
TH,Chulalongkorn University,NIH,2015,1
TH,Chulalongkorn University,NIH,2016,1
TH,Chulalongkorn University,NIH,2018,1
TH,Chulalongkorn University,NIH,2020,2
TH,Chulalongkorn University,NIH,2021,2
TH,Chulalongkorn University,NSFC,2020,1
TH,Chulalongkorn University,NSFC,2021,1
TH,Chulalongkorn University,NSFC,2022,1
TH,Food and Drug Administration,NIH,2019,1
TH,Food and Drug Administration,NIH,2020,1
TH,Food and Drug Administration,NIH,2022,1
TH,Institute of Dermatology,NIH,2023,1
TH,Kasetsart University,NIH,2018,1
TH,Khon Kaen University,MRC,2019,1
TH,Khon Kaen University,MRC,2021,1
TH,Khon Kaen University,NIH,2017,1
TH,Khon Kaen University,NIH,2018,1
TH,Khon Kaen University,NIH,2019,5
TH,Khon Kaen University,NIH,2021,2
TH,Khon Kaen University,NIH,2022,2
TH,King Chulalongkorn Memorial Hospital,NIH,2018,1
TH,King Chulalongkorn Memorial Hospital,NIH,2019,1
TH,King Chulalongkorn Memorial Hospital,NIH,2020,1
TH,King Chulalongkorn Memorial Hospital,NIH,2021,1
TH,King Chulalongkorn Memorial Hospital,NIH,2022,2
TH,King Mongkut's University of Technology Thonburi,NIH,2018,2
TH,King Mongkut's University of Technology Thonburi,NIH,2019,2
TH,Mahidol Oxford Tropical Medicine Research Unit,MRC,2020,2
TH,Mahidol Oxford Tropical Medicine Research Unit,MRC,2021,1
TH,Mahidol Oxford Tropical Medicine Research Unit,NIH,2020,1
TH,Mahidol Oxford Tropical Medicine Research Unit,NIH,2021,1
TH,Mahidol Oxford Tropical Medicine Research Unit,Wellcome,2020,1
TH,Mahidol Oxford Tropical Medicine Research Unit,Wellcome,2021,3
TH,Mahidol University,MRC,2019,1
TH,Mahidol University,MRC,2020,1
TH,Mahidol University,MRC,2021,1
TH,Mahidol University,MRC,2022,1
TH,Mahidol University,NIH,2016,2
TH,Mahidol University,NIH,2017,1
TH,Mahidol University,NIH,2018,2
TH,Mahidol University,NIH,2019,1
TH,Mahidol University,NIH,2020,2
TH,Mahidol University,NIH,2021,5
TH,Mahidol University,NIH,2022,1
TH,Mahidol University,Wellcome,2020,1
TH,Mahidol University,Wellcome,2021,2
TH,Mahidol University,Wellcome,2022,1
TH,Prince of Songkla University,NIH,2023,1
TH,Ramathibodi Hospital,MRC,2022,1
TH,Ramathibodi Hospital,NIH,2019,1
TH,Ramathibodi Hospital,NIH,2021,1
TH,Ramathibodi Hospital,NIH,2022,1
TH,Rangsit University,NIH,2023,1
TH,Siriraj Hospital,BHF,2019,2
TH,Siriraj Hospital,MRC,2019,3
TH,Siriraj Hospital,MRC,2020,1
TH,Siriraj Hospital,MRC,2021,1
TH,Siriraj Hospital,NIH,2016,1
TH,Siriraj Hospital,NIH,2017,3
TH,Siriraj Hospital,NIH,2018,2
TH,Siriraj Hospital,NIH,2019,5
TH,Siriraj Hospital,NIH,2020,3
TH,Siriraj Hospital,NIH,2021,2
TH,Siriraj Hospital,NIH,2022,3
TH,Siriraj Hospital,Wellcome,2019,3
TH,Suranaree University of Technology,NIH,2020,1
TH,Thai Red Cross Society,NIH,2020,1
TH,Thammasat University,NIH,2020,1
TH,University of Phayao,DFG,2020,1
TN,Children's Hospital,NIH,2017,1
TN,Children's Hospital,NIH,2018,2
TN,Children's Hospital,NIH,2019,1
TN,Children's Hospital,NIH,2020,3
TN,Children's Hospital,NIH,2021,8
TN,Children's Hospital,NIH,2022,1
TN,Tunis University,NIH,2020,1
TN,University of Sousse,NIH,2023,1
TR,Abant Izzet Baysal University,MRC,2021,1
TR,Acıbadem Adana Hospital,NIH,2021,1
TR,Acıbadem University,NIH,2022,1
TR,Akdeniz University,NIH,2017,1
TR,Ankara University,NIH,2022,1
TR,Ankara Yıldırım Beyazıt University,NIH,2018,1
TR,Bilkent University,NIH,2019,1
TR,Bilkent University,NIH,2020,2
TR,Bilkent University,NIH,2021,3
TR,Bilkent University,NIH,2022,2
TR,Boğaziçi University,MRC,2018,1
TR,Boğaziçi University,NIH,2021,1
TR,Boğaziçi University,NIH,2023,1
TR,Bursa Yuksek Ihtisas Egitim Ve Arastirma Hastanesi,NIH,2020,1
TR,Cukurova University,DFG,2022,1
TR,Dicle University,MRC,2019,1
TR,Dokuz Eylül University,BHF,2021,1
TR,Dokuz Eylül University,NIH,2018,1
TR,Dokuz Eylül University,NIH,2020,1
TR,Dokuz Eylül University,NIH,2022,1
TR,Ege University,MRC,2022,1
TR,Ege University,NIH,2021,1
TR,Ege University,NIH,2022,2
TR,Ege University,NSF,2022,1
TR,Ege University,Wellcome,2022,1
TR,Erciyes University,NIH,2020,1
TR,Erciyes University,NIH,2022,1
TR,Eskişehir Osmangazi University,NIH,2017,1
TR,Eskişehir Osmangazi University,NIH,2019,1
TR,Fatih University,NIH,2017,1
TR,Gazi University,NIH,2021,1
TR,Hacettepe University,NIH,2020,1
TR,Hacettepe University,NIH,2021,2
TR,Hacettepe University,NIH,2022,2
TR,Inonu University,NIH,2018,1
TR,Inonu University,NIH,2021,3
TR,Istanbul Aydın University,MRC,2021,1
TR,Istanbul Bilim University,NIH,2022,1
TR,Istanbul Medipol University,MRC,2018,1
TR,Istanbul Medipol University,NIH,2018,1
TR,Istanbul Medipol University,NIH,2019,1
TR,Istanbul Medipol University,NIH,2020,1
TR,Istanbul Medipol University,NIH,2022,1
TR,Istanbul Technical University,MRC,2020,1
TR,Istanbul Technical University,NIH,2018,1
TR,Istanbul Technical University,NIH,2019,1
TR,Istanbul Technical University,NIH,2021,1
TR,Istanbul Technical University,NIH,2022,1
TR,Istanbul Technical University,NSF,2022,1
TR,Istanbul University,MRC,2021,1
TR,Istanbul University,NIH,2020,1
TR,Istanbul University,NIH,2022,1
TR,Istanbul University,Wellcome,2019,1
TR,Istanbul University Cerrahpaşa,NIH,2022,3
TR,Istanbul University Cerrahpaşa,NIH,2023,1
TR,Istanbul University Cerrahpaşa,NSF,2023,1
TR,Istinye University,NIH,2021,1
TR,Izmir Institute of Technology,NIH,2020,1
TR,Izmir Institute of Technology,NIH,2021,2
TR,Izmir Kâtip Çelebi University,NIH,2019,1
TR,Izmir University,NIH,2020,2
TR,Izmir University,NIH,2023,1
TR,Karadeniz Technical University,NIH,2021,1
TR,Konya Technical University,NIH,2022,1
TR,Koç University,MRC,2020,1
TR,Koç University,NIH,2017,1
TR,Koç University,NIH,2018,1
TR,Koç University,NIH,2020,1
TR,Koç University,NIH,2022,2
TR,Koç University,NIH,2023,1
TR,Koç University,Wellcome,2019,1
TR,Koç University,Wellcome,2020,1
TR,Koç University,Wellcome,2021,1
TR,Lokman Hekim Üniversitesi,NIH,2020,1
TR,Manisa Celal Bayar University,NIH,2018,1
TR,Marmara University,MRC,2020,1
TR,Marmara University,MRC,2023,1
TR,Marmara University,NIH,2020,1
TR,Marmara University,NIH,2021,2
TR,Marmara University,NIH,2023,1
TR,Memorial Ankara Hospital,NIH,2018,1
TR,Mersin University,NIH,2017,1
TR,Middle East Technical University,NIH,2017,1
TR,Middle East Technical University,NIH,2023,1
TR,Middle East Technical University,NSF,2023,1
TR,Ministry of National Education,NIH,2019,2
TR,Muğla University,NIH,2020,1
TR,Necmettin Erbakan University,NIH,2023,1
TR,Niğde Ömer Halisdemir Üniversitesi,NIH,2020,1
TR,Ordu University,NIH,2020,1
TR,Pamukkale University,NIH,2023,1
TR,Sabancı University,NIH,2020,1
TR,Sabancı University,NIH,2021,1
TR,Sabancı University,NSF,2020,1
TR,Selçuk University,NIH,2023,1
TR,Uludağ University,NIH,2020,1
TR,University of Kocaeli,NIH,2021,2
TR,University of Kocaeli,NIH,2022,1
TR,Usak University,BHF,2018,1
TR,Usak University,BHF,2019,1
TR,Yüzüncü Yıl University,NIH,2018,1
TR,Ümraniye Eğitim ve Araştırma Hastanesi,MRC,2023,1
TT,University of the Southern Caribbean,BHF,2022,1
TW,Academia Sinica,NIH,2020,2
TW,Academia Sinica,NIH,2021,1
TW,Academia Sinica,NIH,2022,1
TW,Advanced Semiconductor Engineering (Taiwan),NIH,2020,1
TW,"Agricultural Biotechnology Research Center, Academia Sinica",NIH,2021,1
TW,Asian University,MRC,2021,1
TW,Asian University,NSFC,2022,1
TW,Asian University,NSFC,2023,1
TW,"Biodiversity Research Center, Academia Sinica",NIH,2020,1
TW,Cathay General Hospital,NIH,2023,1
TW,Center for Disease Control,NSFC,2022,2
TW,Chang Gung Memorial Hospital,MRC,2018,1
TW,Chang Gung Memorial Hospital,MRC,2021,2
TW,Chang Gung Memorial Hospital,MRC,2022,1
TW,Chang Gung Memorial Hospital,NIH,2017,1
TW,Chang Gung Memorial Hospital,NIH,2018,1
TW,Chang Gung Memorial Hospital,NIH,2019,1
TW,Chang Gung Memorial Hospital,NIH,2020,4
TW,Chang Gung Memorial Hospital,NIH,2022,2
TW,Chang Gung Memorial Hospital,NSFC,2023,1
TW,Chang Gung Memorial Hospital,Wellcome,2018,1
TW,Chang Gung Memorial Hospital,Wellcome,2019,1
TW,Chang Gung University,MRC,2021,1
TW,Chang Gung University,NIH,2018,2
TW,Chang Gung University,NIH,2019,1
TW,Chang Gung University,NIH,2020,2
TW,Chang Gung University,NIH,2021,1
TW,Chang Gung University,NIH,2022,2
TW,Chang Gung University,Wellcome,2021,1
